price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals,is_counterfeit
166.21,4.1,555,5,416.0,12.0,0,1798,1,0,4,2200,54,61,1.0,13.0,0,0,1,3,3,0,0,0,0,0,1,0
94.12,3.2,0,4,417.0,12.0,2,1999,1,0,1,3570,364,252,1.0,3.0,0,0,0,5,4,0,0,1,0,0,0,0
220.45,4.0,1539,5,209.0,14.0,1,151,0,1,4,198,3,2,2.0,10.0,1,0,1,2,8,1,0,0,0,0,0,1
239.15,3.1,0,5,429.0,13.0,0,939,1,0,2,3448,504,169,0.0,28.0,0,0,1,6,8,0,0,0,1,0,0,1
260.5,3.7,706,2,245.0,15.0,1,1069,0,1,5,751,79,20,4.0,19.0,0,0,0,7,9,1,0,1,0,0,0,1
69.08,3.9,3997,3,889.0,20.0,0,272,1,0,1,816,8,58,4.0,14.0,0,0,1,6,5,0,0,0,0,0,1,0
145.94,3.9,0,2,182.0,33.0,1,745,1,0,3,3749,408,209,0.0,4.0,0,0,0,0,6,0,0,0,0,0,0,0
132.71,4.8,1687,4,20.0,45.0,1,1898,1,1,1,3355,322,242,0.0,0.0,0,0,1,1,9,0,0,0,1,0,0,1
115.37,3.7,0,1,455.0,14.0,2,1921,1,0,1,4057,403,267,1.0,25.0,1,0,1,5,1,1,0,0,0,1,0,1
183.72,3.3,0,1,522.0,30.0,0,1482,1,1,1,3229,175,85,3.0,8.0,0,0,0,3,6,0,0,0,0,1,0,0
177.29,4.5,2221,4,584.0,21.0,1,2606,1,1,4,4158,105,38,5.0,9.0,1,0,0,1,5,0,0,0,1,0,0,0
310.25,5.0,5402,6,646.0,3.0,0,3056,0,1,5,862,72,10,4.0,33.0,0,0,0,5,2,0,1,0,0,0,0,0
137.87,4.1,4357,3,520.0,21.0,1,3110,0,0,2,959,14,5,1.0,0.0,0,0,0,5,0,0,0,0,0,0,1,0
53.36,3.2,1383,3,186.0,19.0,2,1004,1,0,2,2232,79,85,2.0,7.0,0,1,0,9,6,0,0,0,0,0,0,1
188.05,4.4,0,5,477.0,20.0,0,139,1,0,5,351,23,12,1.0,11.0,0,0,0,0,5,0,0,0,0,1,0,0
264.67,3.7,1620,5,662.0,1.0,1,629,1,1,3,3295,140,168,2.0,11.988333333333333,1,0,0,1,6,0,1,0,0,0,0,0
34.64,4.0,1165,1,386.0,20.0,0,2869,0,1,4,1449,113,17,2.0,18.0,0,0,0,3,9,0,0,1,0,0,0,0
324.45,4.8,1205,8,506.0,17.0,1,2038,1,1,4,1084,137,67,4.0,20.0,0,0,0,3,3,0,1,0,0,0,0,0
235.93,4.3,4973,5,721.0,21.0,1,1324,1,1,4,4983,664,283,3.0,14.0,0,1,0,0,7,0,0,0,0,0,1,0
260.78,4.5,4951,6,626.0,19.0,0,4000,1,1,3,2746,209,173,3.0,21.0,0,0,0,7,0,0,0,0,0,0,0,0
289.61,4.8,2152,5,568.0,23.0,0,1706,1,0,5,4698,397,283,3.0,34.0,0,0,0,5,5,0,0,0,0,1,0,0
164.39,4.1,24,2,209.0,25.0,2,3518,1,1,2,2790,392,116,0.0,11.988333333333333,0,0,0,5,3,0,0,0,0,1,0,1
156.2,3.4,3620,3,151.0,5.0,0,944,0,0,1,481,14,18,0.0,17.0,1,0,0,8,0,1,1,0,0,0,0,1
125.13,4.6,79,1,347.0,21.0,1,600,1,0,4,1789,236,53,3.0,5.0,0,0,1,0,7,0,0,0,0,1,0,0
149.36,3.3,735,1,151.0,32.0,0,1077,0,0,3,1365,98,24,1.0,10.0,0,0,0,8,5,0,0,0,0,0,0,1
150.29,4.3,0,6,20.0,6.0,0,1001,1,0,4,4799,524,285,3.0,11.988333333333333,0,0,0,2,8,0,0,0,0,0,0,0
59.97,4.2,1269,6,430.0,1.0,1,2618,1,1,1,2756,313,13,4.0,14.0,1,0,0,5,4,0,1,0,0,0,0,0
62.75,3.7,1296,3,206.0,13.0,1,2373,0,1,1,357,33,16,0.0,6.0,1,1,0,4,7,0,0,0,1,0,0,1
237.68,4.4,0,1,697.0,24.0,1,3257,1,1,1,3055,413,201,1.0,1.0,0,0,0,2,7,0,0,0,1,0,0,1
341.61,3.0,1100,1,316.0,16.0,2,5,0,0,3,818,20,49,0.0,11.988333333333333,1,0,0,3,1,0,1,0,0,0,0,0
166.43,4.3,7687,1,403.7255102040816,13.0,0,1882,1,1,2,635,38,48,0.0,19.0,0,1,0,4,9,0,0,0,0,0,1,1
95.75,4.0,902,4,417.0,30.0,0,2882,1,1,1,2544,368,115,0.0,5.0,0,0,0,1,1,0,0,0,0,1,0,0
242.6,3.6,694,5,371.0,22.0,2,1103,0,1,3,2368,242,96,3.0,11.0,0,0,0,8,3,1,0,0,1,0,0,1
291.56,3.4,93,3,319.0,7.0,0,3121,1,1,2,1094,162,60,2.0,8.0,1,0,0,7,3,0,0,0,1,0,0,1
143.65,4.9,2819,7,212.0,17.0,0,685,1,1,1,1373,137,74,3.0,16.0,0,0,0,7,5,0,1,0,0,0,0,0
50.52,2.9,2313,1,428.0,10.0,2,33,1,1,1,1505,112,71,2.0,7.0,0,0,1,3,2,0,1,0,0,0,0,1
302.57,3.3,1642,4,977.0,36.0,0,1354,1,1,2,319,22,16,1.0,16.0,1,0,1,3,6,0,0,0,1,0,0,0
87.3,4.1,1712,4,446.0,32.0,0,730,0,0,1,296,28,13,1.0,21.0,1,0,1,7,6,0,0,1,0,0,0,0
5.0,3.1,1861,1,188.0,34.0,2,5,1,0,1,2264,155,40,0.0,4.0,1,1,0,4,8,0,0,0,0,0,0,0
103.49,4.1,1057,2,506.0,18.0,0,1789,0,0,4,76,1,1,2.0,24.0,0,0,1,4,1,0,0,0,0,0,1,0
346.21,5.0,2642,6,626.0,1.0,0,4000,1,1,4,3643,390,193,4.0,21.0,1,0,0,0,6,0,0,0,0,0,0,0
134.54,4.0,4809,3,611.0,19.0,0,3515,1,0,3,2617,142,57,3.0,5.0,0,0,0,5,8,0,0,0,1,0,0,0
156.4,4.4,3543,2,862.0,19.0,0,2247,1,0,5,273,25,18,2.0,11.988333333333333,0,0,0,7,8,1,1,0,0,0,0,1
255.72,4.4,0,4,130.0,17.0,0,945,1,1,4,3486,455,169,5.0,10.0,0,0,0,7,8,0,0,0,1,0,0,0
256.73,4.0,4799,6,397.0,11.0,2,477,0,0,5,4752,131,189,2.0,18.0,0,0,0,8,8,0,0,0,1,0,0,1
261.27,4.6,5180,4,738.0,1.0,0,4000,1,1,3,3469,157,238,5.0,27.0,0,0,0,9,4,0,1,0,0,0,0,0
169.08,3.2,4917,5,145.0,17.0,1,1505,1,1,2,2576,359,153,1.0,18.0,1,0,0,9,4,0,0,0,0,1,0,0
89.97,4.6,812,1,670.0,14.0,0,5,1,1,1,2174,52,116,1.0,16.0,0,0,0,0,1,1,1,0,0,0,0,0
141.9,4.0,2707,8,630.0,4.0,1,2670,1,0,1,1084,137,50,2.0,4.0,0,1,0,2,1,0,0,0,0,0,1,1
136.38,3.3,0,6,415.0,11.0,1,706,1,1,1,1251,93,92,2.0,0.0,0,1,0,7,3,1,0,0,0,0,1,1
62.58,4.6,0,5,157.0,26.0,2,2708,1,0,5,2245,112,99,4.0,14.0,1,0,0,3,1,0,0,0,0,0,0,0
191.52,4.0,1375,3,146.0,8.0,0,2331,1,1,4,3762,56,215,3.0,14.0,0,0,0,0,3,1,0,0,0,0,1,0
179.35,4.1,778,7,319.0,1.0,0,970,1,1,3,66,5,5,2.0,0.0,1,0,0,2,7,0,0,0,0,0,1,0
117.55,4.7,2204,4,706.0,22.0,0,1466,1,1,5,3466,355,168,3.0,25.0,0,0,0,4,3,0,0,0,0,0,1,0
99.95,4.2,498,5,555.0,1.0,1,2399,1,1,4,416,19,6,1.0,25.0,0,0,0,9,9,0,0,0,1,0,0,0
149.69,4.7,1111,3,317.0,17.0,0,1069,0,1,2,4091,519,251,1.0,23.0,0,0,0,3,8,0,0,0,1,0,0,1
159.09,4.1,4471,1,365.0,12.0,2,2485,1,1,3,2219,240,163,2.0,12.0,1,0,1,9,9,0,0,0,0,0,1,1
90.88,4.6,2354,3,113.0,4.0,0,1215,1,0,4,4731,412,82,3.0,11.988333333333333,0,0,0,6,3,0,0,0,0,0,1,0
237.44,4.8,2908,4,705.0,6.0,2,3407,1,1,3,2462,187,45,3.0,18.0,1,0,0,2,2,0,0,0,0,1,0,0
40.37,4.0,2329,4,446.0,20.0,0,5,0,1,2,769,86,22,4.0,10.0,1,0,0,2,3,0,0,1,0,0,0,0
129.51,3.6,0,2,60.0,37.0,1,5,0,1,2,3647,537,218,0.0,3.0,0,0,0,5,2,0,0,1,0,0,0,1
81.66,4.6,384,3,55.0,16.0,0,401,1,1,5,1320,157,38,1.0,8.0,1,0,0,7,6,0,0,0,0,1,0,0
90.14,4.0,0,3,474.0,32.0,1,470,0,1,4,4765,427,164,0.0,14.0,0,0,1,8,4,0,0,1,0,0,0,0
157.84,5.0,3099,8,792.0,12.0,2,619,1,0,3,4559,193,268,3.0,24.0,0,0,0,3,6,0,0,0,0,1,0,0
235.7,3.9,4065,2,667.0,7.0,1,2724,1,1,2,1393,17,85,0.0,14.0,1,0,1,5,5,0,0,0,0,0,1,1
119.11,3.2,0,2,98.0,24.0,1,5,0,1,1,3506,514,49,0.0,3.0,1,1,0,9,4,1,0,1,0,0,0,1
99.22,3.4,0,1,405.0,32.0,4,1457,1,0,2,961,36,49,1.0,0.0,0,0,0,0,4,0,0,0,0,1,0,0
99.32,4.0,1631,4,421.0,21.0,0,2546,0,0,6,569,29,10,1.0,9.0,0,0,0,8,5,0,0,0,0,1,0,0
5.0,3.3,246,2,310.0,34.0,1,5,0,1,5,1681,178,88,2.0,20.0,0,0,0,8,7,0,0,0,0,0,1,0
83.54,3.978268041237113,2391,1,128.0,23.0,1,2339,0,1,1,844,117,34,1.0,1.0,0,1,0,3,9,1,0,0,0,1,0,1
68.43,3.7,412,1,157.0,24.0,1,110,0,0,1,760,53,44,0.0,3.0,0,0,0,6,2,1,0,1,0,0,0,1
104.72,3.8,2596,7,562.0,13.0,1,2174,1,0,2,2929,348,222,0.0,11.988333333333333,0,0,0,9,2,1,0,0,1,0,0,1
76.99,3.3,0,1,300.0,27.0,0,1275,1,1,1,4224,370,158,1.0,13.0,0,1,1,9,4,0,0,0,1,0,0,0
187.46,5.0,2665,3,408.0,10.0,0,2407,1,1,4,2859,261,160,4.0,0.0,0,0,1,4,8,0,0,0,0,0,0,0
241.99,3.5,3082,6,491.0,27.0,1,1611,1,1,2,4657,476,151,2.0,0.0,1,0,0,7,9,0,0,0,0,0,1,0
274.3,4.0,3479,5,20.0,40.0,0,2029,1,1,4,738,42,7,2.0,4.0,0,0,0,0,6,0,0,0,0,0,1,0
192.52,3.978268041237113,1807,2,755.0,25.0,2,2092,0,0,3,1568,181,47,1.0,21.0,1,1,0,8,0,1,0,0,0,0,1,1
95.84,4.2,3779,1,507.0,14.0,0,1061,1,1,3,2980,284,173,2.0,0.0,0,0,0,5,6,0,0,1,0,0,0,0
107.69,3.4,0,1,364.0,30.0,4,1107,1,1,1,1468,181,63,0.0,0.0,0,1,1,8,3,1,0,0,1,0,0,1
148.4,3.1,830,4,118.0,24.0,0,1097,1,1,5,1326,158,94,0.0,11.988333333333333,1,0,1,9,6,1,0,1,0,0,0,1
69.16,3.1,0,2,81.0,15.0,2,142,0,0,1,218,14,6,1.0,6.0,1,0,0,3,0,0,1,0,0,0,0,1
98.34,4.5,2823,3,134.0,10.0,0,1009,0,0,1,1662,70,14,0.0,17.0,0,0,0,5,7,0,1,0,0,0,0,1
153.98,3.3,1934,2,439.0,4.0,1,304,1,1,3,4398,108,33,2.0,2.0,0,0,1,8,5,0,0,0,0,0,0,0
204.09,3.6,1526,4,364.0,28.0,0,272,1,1,2,4727,58,279,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1
49.12,4.1,2180,3,293.0,17.0,0,1821,1,1,1,901,62,10,1.0,6.0,1,0,0,7,1,0,0,0,0,1,0,0
5.0,2.3,0,3,20.0,23.0,3,5,0,1,1,2280,160,63,1.0,4.0,0,1,1,8,6,1,0,0,0,1,0,1
138.04,3.7,1462,5,292.0,2.0,2,875,0,1,3,417,8,7,2.0,10.0,0,1,1,7,2,0,0,0,0,1,0,0
240.46,4.4,0,1,235.0,15.0,1,5,1,1,1,374,24,20,1.0,15.0,0,0,0,3,2,1,0,1,0,0,0,1
5.0,4.4,0,3,283.0,24.0,1,659,0,1,1,1888,137,47,1.0,14.0,1,0,0,5,4,0,0,0,1,0,0,0
94.6,3.978268041237113,7384,5,678.0,33.0,0,1915,1,1,4,2485,103,174,2.0,11.0,0,0,0,8,4,0,0,1,0,0,0,0
310.09,5.0,3242,4,713.0,8.0,0,1239,1,1,3,2360,205,137,1.0,20.0,0,0,0,9,5,0,0,0,1,0,0,1
115.49,4.2,0,2,403.7255102040816,16.0,1,1097,1,0,3,3471,345,208,2.0,9.0,1,1,0,4,9,1,0,1,0,0,0,1
307.08,4.2,5228,2,617.0,8.0,0,4000,1,0,3,3096,417,72,3.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0
104.63,5.0,1967,6,587.0,1.0,2,2855,1,1,5,4241,347,141,1.0,4.0,0,0,0,3,3,0,1,0,0,0,0,0
150.18,3.8,330,4,102.0,19.0,1,2111,1,1,1,1029,128,34,3.0,8.0,0,0,0,4,0,0,1,0,0,0,0,1
86.83,3.9,1499,4,129.0,6.0,0,1198,1,1,1,3363,195,185,3.0,11.0,0,0,0,2,8,0,0,0,1,0,0,0
150.35,3.9,3628,5,517.0,8.0,0,1868,0,0,5,1525,206,24,1.0,22.0,0,1,0,9,5,0,0,0,0,0,0,0
28.15,3.3,42,2,373.0,19.0,1,1535,0,1,2,1792,18,73,3.0,16.0,0,0,0,9,4,0,0,0,1,0,0,0
92.66,3.7,3355,5,475.0,15.0,0,2556,1,1,6,1293,62,94,4.0,15.0,1,0,0,0,2,0,0,0,1,0,0,0
111.52,3.6,629,3,213.0,31.0,1,970,1,1,1,4664,247,56,0.0,22.0,1,1,0,4,3,0,0,1,0,0,0,0
249.31,3.978268041237113,4023,5,403.7255102040816,8.0,0,2334,0,1,3,4288,84,172,2.0,13.0,0,0,0,8,6,0,0,1,0,0,0,0
187.54,4.5,570,6,521.0,2.0,1,1045,0,1,5,3594,511,228,5.0,16.0,0,1,0,5,9,0,0,0,1,0,0,0
101.97,3.8,2060,2,544.0,27.0,0,1149,1,1,3,2675,193,21,2.0,7.0,0,0,1,9,1,0,0,0,0,0,1,0
136.84,3.5,0,5,128.0,15.0,3,1029,0,0,2,2183,307,17,0.0,7.0,1,0,0,9,5,0,0,1,0,0,0,1
210.6,4.1,3892,6,356.0,2.0,0,2530,0,0,4,1758,186,64,4.0,6.0,0,0,0,3,6,0,0,0,0,1,0,0
109.43,4.0,2096,3,560.0,3.0,4,1559,1,0,1,4898,610,282,1.6757142857142857,20.0,0,1,0,5,9,1,0,0,0,0,1,1
100.29,4.2,2338,6,360.0,6.0,0,469,1,1,4,656,45,22,0.0,11.0,0,0,0,9,8,0,0,0,0,1,0,0
109.55,3.6,823,2,329.0,28.0,2,605,1,0,1,1923,197,106,0.0,13.0,0,0,1,0,3,1,0,0,0,1,0,1
117.55,4.4,608,2,653.0,3.0,2,1710,1,1,4,2487,41,123,2.0,13.0,0,0,0,6,5,1,1,0,0,0,0,1
277.0,5.0,3941,3,556.0,11.0,0,3011,1,1,4,2289,54,78,5.0,21.0,1,0,0,4,5,0,0,1,0,0,0,0
105.52,4.1,3143,3,85.0,18.0,2,819,1,1,4,4113,187,149,2.0,4.0,0,0,0,6,4,0,0,1,0,0,0,0
36.57,4.1,0,8,139.0,5.0,2,639,1,1,2,2425,195,91,2.0,12.0,0,0,0,4,5,1,0,0,0,0,1,1
61.58,3.6,2124,5,441.0,15.0,2,1254,0,0,1,4374,255,187,2.0,24.0,1,0,1,9,7,0,0,1,0,0,0,1
149.6,4.5,641,2,230.0,14.0,1,5,1,1,3,472,20,34,2.0,11.988333333333333,0,0,0,6,6,0,0,1,0,0,0,1
136.96,5.0,3841,5,522.0,11.0,0,2750,1,1,4,3709,140,210,3.0,35.0,0,0,0,1,2,0,0,0,0,0,0,0
197.91,4.8,529,3,602.0,1.0,1,2437,1,1,2,2636,67,75,3.0,0.0,0,0,0,4,0,0,0,0,1,0,0,0
157.41,3.6,899,3,372.0,6.0,3,1656,1,1,1,1243,56,64,1.0,13.0,0,0,0,2,7,0,0,0,0,1,0,0
102.63,4.2,1653,7,403.7255102040816,23.0,0,1297,1,1,6,1531,132,99,2.0,15.0,0,1,0,2,9,1,0,0,1,0,0,1
184.09,4.3,103,5,429.0,25.0,0,2264,1,1,3,3314,223,122,2.0,8.0,1,0,0,0,6,1,0,1,0,0,0,1
161.91,4.2,505,4,718.0,10.0,1,1100,1,1,3,3335,246,138,0.0,12.0,0,0,1,0,3,0,0,0,1,0,0,0
167.52,3.8,2004,1,195.0,25.0,2,1189,1,1,4,2453,171,111,0.0,0.0,0,0,1,7,1,1,0,0,0,0,1,1
246.38,3.2,1710,1,186.0,16.0,2,1675,1,0,4,1626,89,36,3.0,14.0,0,0,0,1,9,0,0,1,0,0,0,0
92.21,4.3,1247,2,253.0,5.0,0,2376,1,1,1,4311,314,40,1.0,11.0,0,0,0,3,3,1,0,1,0,0,0,0
5.62,3.9,1249,2,470.0,17.0,0,2760,1,1,4,4567,538,345,0.0,2.0,1,0,0,6,7,0,0,0,0,1,0,0
284.6,3.9,1742,6,720.0,21.0,0,3691,0,1,5,226,18,13,4.0,20.0,0,0,0,0,4,0,0,1,0,0,0,0
226.74,4.2,3400,4,776.0,3.0,2,505,1,0,1,2063,309,83,1.0,6.0,0,0,0,5,1,0,0,1,0,0,0,0
233.13,4.9,2251,3,721.0,17.0,1,462,1,1,2,3129,118,85,4.0,9.0,0,0,0,1,9,0,1,0,0,0,0,0
311.02,4.4,1704,7,286.0,12.0,5,5,1,0,2,3649,252,126,2.0,28.0,1,0,0,9,7,0,0,0,0,0,0,0
205.68,4.7,0,4,364.0,1.0,1,1437,1,0,4,4181,83,307,2.0,23.0,1,1,0,7,6,0,0,0,1,0,0,0
31.61,4.3,0,2,325.0,18.0,0,704,1,0,1,3391,449,104,4.0,8.0,1,1,0,4,4,0,1,0,0,0,0,0
214.49,3.8,0,1,223.0,29.0,1,1029,1,1,2,4837,522,176,0.0,16.0,1,1,0,5,7,1,0,1,0,0,0,0
169.52,3.7,3323,3,403.7255102040816,22.0,0,1071,1,1,3,534,68,5,4.0,20.0,1,0,0,5,8,1,0,1,0,0,0,1
108.6,3.1,0,4,500.0,18.0,1,1601,1,0,3,2157,253,89,0.0,0.0,0,0,1,0,7,0,0,0,1,0,0,0
251.83,3.4,0,4,651.0,19.0,0,1767,1,0,4,1031,31,72,2.0,17.0,0,0,0,8,7,0,0,1,0,0,0,0
44.82,4.4,2981,2,20.0,10.0,2,2487,0,1,5,949,20,6,1.0,13.0,1,0,0,1,2,0,0,1,0,0,0,0
53.12,3.3,1151,5,418.0,21.0,0,5,0,1,3,4120,471,226,5.0,5.0,0,0,0,1,9,0,0,1,0,0,0,1
135.88,4.2,3001,7,212.0,10.0,1,3821,0,1,3,3290,271,185,1.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0
229.58,4.8,2696,6,312.0,11.0,0,2350,0,1,2,987,100,47,1.0,8.0,0,0,0,2,6,1,0,1,0,0,0,0
137.02,2.9,0,2,449.0,31.0,1,1825,0,1,1,3736,69,204,0.0,9.0,1,1,0,0,8,0,1,0,0,0,0,1
176.32,2.6,0,4,574.0,23.0,1,178,0,0,3,4331,255,105,1.0,0.0,1,0,0,8,5,0,0,0,1,0,0,1
199.13,4.8,3355,4,436.0,6.0,0,163,1,0,5,1337,35,61,2.0,14.0,0,0,0,9,5,0,0,0,1,0,0,0
223.14,4.7,130,4,450.0,10.0,0,2592,0,1,2,4085,120,209,1.0,5.0,0,0,0,1,5,0,0,0,1,0,0,1
160.28,4.1,1490,2,198.0,22.0,0,1110,1,1,3,4371,296,163,0.0,0.0,1,0,0,7,8,0,0,1,0,0,0,0
318.72,3.978268041237113,3788,1,306.0,8.0,0,3272,1,1,2,4761,194,368,2.0,9.0,1,0,0,9,4,1,0,0,0,0,1,1
111.45,3.978268041237113,182,2,182.0,18.0,2,1347,1,0,2,3390,311,41,1.0,7.0,1,1,0,7,1,0,0,0,0,0,1,0
5.0,3.4,3426,1,328.0,12.0,2,424,0,0,2,2463,201,62,0.0,10.0,0,0,1,9,7,0,0,0,1,0,0,0
94.18,5.0,2572,3,95.0,36.0,1,1788,0,1,4,1543,161,13,3.0,13.0,0,1,1,2,2,0,0,1,0,0,0,0
183.11,3.978268041237113,4312,5,687.0,17.0,1,2575,1,1,3,4144,351,292,3.0,36.0,1,0,0,9,5,0,1,0,0,0,0,0
5.0,4.4,0,6,1200.0,10.0,0,2773,1,1,2,223,21,13,2.0,11.988333333333333,0,1,0,8,3,0,0,0,1,0,0,0
109.73,3.7,3869,4,712.0,11.0,0,93,1,0,2,1833,78,64,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1
143.87,5.0,2947,5,613.0,17.0,0,1437,1,1,5,1412,49,12,3.0,19.0,0,0,0,9,1,0,0,1,0,0,0,0
65.29,3.9,0,1,20.0,1.0,1,1516,0,1,2,1184,94,63,0.0,12.0,0,1,0,7,7,1,0,0,0,1,0,1
101.12,4.4,512,2,336.0,11.0,0,865,1,0,3,129,9,4,0.0,11.0,0,0,1,3,9,0,0,0,0,0,0,0
19.94,3.0,0,2,307.0,19.0,0,332,0,1,2,4819,56,83,3.0,7.0,0,1,1,4,1,0,0,0,1,0,0,0
143.1,3.9,3711,3,336.0,25.0,0,805,1,1,4,142,13,3,2.0,4.0,0,0,1,4,0,0,0,0,1,0,0,0
223.8,4.1,1804,5,515.0,15.0,0,45,1,1,2,3344,497,174,3.0,6.0,0,1,0,6,5,0,0,0,0,0,0,0
165.14,4.8,2282,6,806.0,6.0,0,2012,1,0,6,4122,445,66,5.0,11.0,0,0,0,4,4,0,0,1,0,0,0,0
281.72,4.9,2753,7,528.0,21.0,0,457,1,1,6,906,92,42,0.0,3.0,0,0,0,0,3,0,0,1,0,0,0,0
231.31,3.9,2828,2,848.0,1.0,0,351,1,1,2,3118,196,153,5.0,10.0,0,1,0,5,2,1,0,0,1,0,0,0
95.81,3.7,2840,5,349.0,33.0,0,5,1,0,3,3880,202,116,2.0,2.0,0,1,0,7,0,1,0,1,0,0,0,1
75.06,3.978268041237113,3191,2,310.0,12.0,1,1385,0,0,1,1380,172,70,0.0,11.0,1,0,0,1,0,0,0,0,1,0,0,1
51.37,4.0,2450,3,609.0,23.0,3,193,1,1,3,3036,241,195,4.0,11.988333333333333,0,0,0,1,2,0,0,0,0,0,0,0
118.33,2.4,61,3,93.0,8.0,1,108,1,1,2,1949,209,145,1.0,11.988333333333333,1,0,0,2,0,0,0,0,0,0,0,0
228.0,3.4,2147,4,747.0,9.0,0,5,1,0,3,4893,297,52,1.0,15.0,0,0,0,3,5,0,0,1,0,0,0,0
49.28,3.4,1321,3,20.0,39.0,2,2204,0,1,1,1356,188,84,1.0,7.0,1,0,0,3,9,0,0,0,0,1,0,1
9.59,4.7,0,1,233.0,21.0,1,1442,0,1,2,2023,286,101,1.0,11.0,0,0,0,3,6,0,0,0,0,0,0,1
188.37,5.0,5337,4,582.0,7.0,0,3703,1,1,4,1629,61,78,2.0,36.0,0,0,0,9,5,0,0,0,0,1,0,0
102.15,3.5,0,4,20.0,13.0,4,5,1,1,1,607,67,44,0.0,1.0,0,0,1,0,7,0,0,1,0,0,0,1
206.21,4.0,3989,5,403.0,20.0,0,262,1,1,2,4958,379,24,2.0,19.0,1,0,0,3,4,0,0,0,0,0,0,0
108.68,3.9,646,4,411.0,24.0,0,532,1,1,1,872,63,42,3.0,22.0,1,1,0,8,5,0,0,0,1,0,0,0
351.52,4.6,2548,5,399.0,6.0,0,2117,0,1,2,2049,153,143,1.0,16.0,0,0,0,7,8,0,0,0,1,0,0,0
182.21,3.4,588,5,71.0,21.0,0,890,1,1,5,4704,546,369,2.0,3.0,0,0,1,4,9,0,0,0,0,0,0,0
47.63,2.8,307,2,489.0,1.0,1,2270,1,1,1,2018,291,22,1.0,12.0,1,0,0,3,6,0,0,0,1,0,0,0
108.18,3.7,156,1,403.7255102040816,10.0,0,2651,1,1,1,3047,441,214,2.0,0.0,0,0,0,5,1,0,0,0,1,0,0,0
193.44,5.0,4325,3,518.0,1.0,0,1131,1,0,4,1471,170,111,2.0,7.0,0,0,0,3,0,0,0,0,0,0,1,0
180.75,4.6,186,7,489.0,28.0,0,1667,0,0,4,1147,61,83,2.0,11.0,0,0,0,0,4,0,0,1,0,0,0,1
240.29,4.4,2360,4,326.0,7.0,1,941,1,1,4,688,54,24,3.0,11.0,0,0,0,9,7,1,0,0,0,1,0,0
210.08,4.3,2924,5,747.0,1.0,0,3472,1,1,2,1915,198,10,4.0,7.0,0,0,0,8,0,0,0,0,0,1,0,0
257.8,4.1,4706,8,883.0,4.0,0,1746,1,0,4,198,12,10,2.0,12.0,1,0,0,2,7,0,0,0,1,0,0,0
139.6,4.0,1535,3,314.0,18.0,1,1977,1,0,2,735,89,45,1.0,21.0,1,0,1,6,5,0,0,1,0,0,0,0
234.18,3.5,0,2,563.0,12.0,1,2590,1,1,1,2644,83,126,0.0,20.0,0,1,0,2,4,1,0,1,0,0,0,0
29.73,3.0,1250,1,460.0,24.0,1,1608,0,1,1,4693,242,30,0.0,7.0,1,1,0,4,1,0,0,0,1,0,0,1
75.64,4.7,0,2,230.0,17.0,0,3700,1,0,3,3365,356,97,0.0,3.0,0,0,0,2,9,0,0,0,0,0,1,1
164.9,4.0,3602,4,270.0,15.0,0,2836,1,0,5,1646,24,90,0.0,26.0,0,0,0,0,7,0,0,0,0,1,0,0
66.9,5.0,5467,2,739.0,1.0,0,1508,1,0,6,3125,228,61,2.0,18.0,0,0,0,6,7,0,0,0,0,0,0,0
54.09,4.0,4599,4,640.0,27.0,0,1927,1,1,3,4630,104,206,4.0,6.0,0,0,0,3,0,0,1,0,0,0,0,1
127.54,3.5,0,4,413.0,18.0,0,1820,1,0,1,929,36,57,0.0,0.0,0,0,0,6,4,0,0,1,0,0,0,1
183.86,3.6,0,4,389.0,29.0,1,499,1,1,6,115,13,6,2.0,17.0,1,0,0,3,5,0,0,0,0,0,0,0
252.35,4.7,0,4,403.7255102040816,23.0,1,967,0,0,3,2627,300,163,0.0,7.0,1,0,1,9,0,0,0,0,0,1,0,0
166.6,2.8,1638,4,20.0,20.0,0,1297,1,0,1,2562,42,72,3.0,3.0,0,0,0,6,3,0,1,0,0,0,0,1
103.29,3.6,30,3,146.0,35.0,0,5,1,0,3,2898,142,126,2.0,0.0,0,0,0,4,9,1,0,0,0,0,1,1
61.43,3.6,0,4,335.0,33.0,1,1720,1,0,4,2792,267,179,0.0,5.0,0,0,0,0,2,0,0,0,0,0,0,0
170.97,4.0,2702,3,361.0,24.0,0,3017,1,0,1,2677,226,116,2.0,10.0,1,0,0,6,2,1,0,0,0,0,1,1
169.43,4.1,0,3,299.0,35.0,0,803,1,0,1,484,46,4,1.0,16.0,0,0,0,5,1,0,0,0,0,0,0,0
5.0,4.0,225,7,20.0,10.0,2,1933,1,1,2,4218,562,238,2.0,5.0,0,0,0,2,2,1,1,0,0,0,0,1
